自定义相机编号,模穴号,坦克链号,日期,CCD0结果,结果返回码,Ai返回码
L29C1-1,3,9,10:41:17,OK,0,0,

L29C1-1,25,11,10:43:37,OK,0,0,
L29C1-1,25,11,10:43:37,OK,0,0,
L29C1-1,26,11,10:43:37,OK,0,0,
L29C1-1,26,11,10:43:37,OK,0,0,
L29C1-1,17,11,10:43:37,OK,0,0,
L29C1-1,17,11,10:43:37,OK,0,0,
L29C1-1,18,11,10:43:37,OK,0,0,
L29C1-1,18,11,10:43:37,OK,0,0,
L29C1-1,9,11,10:43:37,OK,0,0,
L29C1-1,9,11,10:43:37,OK,0,0,
L29C1-1,10,11,10:43:37,OK,0,0,
L29C1-1,10,11,10:43:37,OK,0,0,
L29C1-1,1,11,10:43:37,OK,0,0,
L29C1-1,1,11,10:43:37,OK,0,0,
L29C1-1,2,11,10:43:37,OK,0,0,
L29C1-1,2,11,10:43:37,OK,0,0,

L29C1-1,28,13,10:43:42,OK,0,0,
L29C1-1,28,13,10:43:42,OK,0,0,
L29C1-1,27,13,10:43:42,OK,0,0,
L29C1-1,27,13,10:43:42,OK,0,0,
L29C1-1,20,13,10:43:42,OK,0,0,
L29C1-1,20,13,10:43:42,OK,0,0,
L29C1-1,19,13,10:43:42,OK,0,0,
L29C1-1,19,13,10:43:42,OK,0,0,
L29C1-1,12,13,10:43:42,OK,0,0,
L29C1-1,12,13,10:43:42,OK,0,0,
L29C1-1,11,13,10:43:42,OK,0,0,
L29C1-1,11,13,10:43:42,OK,0,0,
L29C1-1,4,13,10:43:42,OK,0,0,
L29C1-1,4,13,10:43:42,OK,0,0,
L29C1-1,3,13,10:43:42,OK,0,0,
L29C1-1,3,13,10:43:42,OK,0,0,

L29C1-1,25,15,10:43:47,OK,0,0,
L29C1-1,25,15,10:43:47,OK,0,0,
L29C1-1,26,15,10:43:47,OK,0,0,
L29C1-1,26,15,10:43:47,OK,0,0,
L29C1-1,17,15,10:43:47,OK,0,0,
L29C1-1,17,15,10:43:47,OK,0,0,
L29C1-1,18,15,10:43:47,OK,0,0,
L29C1-1,18,15,10:43:47,OK,0,0,
L29C1-1,9,15,10:43:47,OK,0,0,
L29C1-1,9,15,10:43:47,OK,0,0,
L29C1-1,10,15,10:43:47,OK,0,0,
L29C1-1,10,15,10:43:47,OK,0,0,
L29C1-1,1,15,10:43:47,OK,0,0,
L29C1-1,1,15,10:43:47,OK,0,0,
L29C1-1,2,15,10:43:47,OK,0,0,
L29C1-1,2,15,10:43:47,OK,0,0,

L29C1-1,28,17,10:43:52,OK,0,0,
L29C1-1,28,17,10:43:52,OK,0,0,
L29C1-1,27,17,10:43:52,OK,0,0,
L29C1-1,27,17,10:43:52,OK,0,0,
L29C1-1,20,17,10:43:52,OK,0,0,
L29C1-1,20,17,10:43:52,OK,0,0,
L29C1-1,19,17,10:43:52,OK,0,0,
L29C1-1,19,17,10:43:52,OK,0,0,
L29C1-1,12,17,10:43:52,OK,0,0,
L29C1-1,12,17,10:43:52,OK,0,0,
L29C1-1,11,17,10:43:52,OK,0,0,
L29C1-1,11,17,10:43:52,OK,0,0,
L29C1-1,4,17,10:43:52,NG,1,3,
L29C1-1,4,17,10:43:52,OK,0,0,
L29C1-1,3,17,10:43:52,OK,0,0,
L29C1-1,3,17,10:43:52,OK,0,0,

L29C1-1,25,19,10:44:01,OK,0,0,
L29C1-1,25,19,10:44:01,OK,0,0,
L29C1-1,26,19,10:44:01,OK,0,0,
L29C1-1,26,19,10:44:01,OK,0,0,
L29C1-1,17,19,10:44:01,OK,0,0,
L29C1-1,17,19,10:44:01,OK,0,0,
L29C1-1,18,19,10:44:01,OK,0,0,
L29C1-1,18,19,10:44:01,OK,0,0,
L29C1-1,9,19,10:44:01,OK,0,0,
L29C1-1,9,19,10:44:01,OK,0,0,
L29C1-1,10,19,10:44:01,OK,0,0,
L29C1-1,10,19,10:44:01,OK,0,0,
L29C1-1,1,19,10:44:01,OK,0,0,
L29C1-1,1,19,10:44:01,OK,0,0,
L29C1-1,2,19,10:44:01,OK,0,0,
L29C1-1,2,19,10:44:01,OK,0,0,

L29C1-1,28,21,10:44:06,OK,0,0,
L29C1-1,28,21,10:44:06,OK,0,0,
L29C1-1,27,21,10:44:06,OK,0,0,
L29C1-1,27,21,10:44:06,OK,0,0,
L29C1-1,20,21,10:44:06,OK,0,0,
L29C1-1,20,21,10:44:06,OK,0,0,
L29C1-1,19,21,10:44:06,OK,0,0,
L29C1-1,19,21,10:44:06,OK,0,0,
L29C1-1,12,21,10:44:06,OK,0,0,
L29C1-1,12,21,10:44:06,OK,0,0,
L29C1-1,11,21,10:44:06,OK,0,0,
L29C1-1,11,21,10:44:06,OK,0,0,
L29C1-1,4,21,10:44:06,OK,0,0,
L29C1-1,4,21,10:44:06,OK,0,0,
L29C1-1,3,21,10:44:06,OK,0,0,
L29C1-1,3,21,10:44:06,OK,0,0,

L29C1-1,25,23,10:44:11,OK,0,0,
L29C1-1,25,23,10:44:11,OK,0,0,
L29C1-1,26,23,10:44:11,OK,0,0,
L29C1-1,26,23,10:44:11,OK,0,0,
L29C1-1,17,23,10:44:11,OK,0,0,
L29C1-1,17,23,10:44:11,OK,0,0,
L29C1-1,18,23,10:44:11,OK,0,0,
L29C1-1,18,23,10:44:11,OK,0,0,
L29C1-1,9,23,10:44:11,OK,0,0,
L29C1-1,9,23,10:44:11,OK,0,0,
L29C1-1,10,23,10:44:11,OK,0,0,
L29C1-1,10,23,10:44:11,OK,0,0,
L29C1-1,1,23,10:44:11,OK,0,0,
L29C1-1,1,23,10:44:11,OK,0,0,
L29C1-1,2,23,10:44:11,OK,0,0,
L29C1-1,2,23,10:44:11,OK,0,0,

L29C1-1,28,25,10:44:22,OK,0,0,
L29C1-1,28,25,10:44:22,OK,0,0,
L29C1-1,27,25,10:44:22,OK,0,0,
L29C1-1,27,25,10:44:22,OK,0,0,
L29C1-1,20,25,10:44:22,OK,0,0,
L29C1-1,20,25,10:44:22,OK,0,0,
L29C1-1,19,25,10:44:22,OK,0,0,
L29C1-1,19,25,10:44:22,OK,0,0,
L29C1-1,12,25,10:44:22,OK,0,0,
L29C1-1,12,25,10:44:22,OK,0,0,
L29C1-1,11,25,10:44:22,OK,0,0,
L29C1-1,11,25,10:44:22,OK,0,0,
L29C1-1,4,25,10:44:22,OK,0,0,
L29C1-1,4,25,10:44:22,OK,0,0,
L29C1-1,3,25,10:44:22,OK,0,0,
L29C1-1,3,25,10:44:22,OK,0,0,

L29C1-1,25,27,10:44:27,OK,0,0,
L29C1-1,25,27,10:44:27,OK,0,0,
L29C1-1,26,27,10:44:27,OK,0,0,
L29C1-1,26,27,10:44:27,OK,0,0,
L29C1-1,17,27,10:44:27,OK,0,0,
L29C1-1,17,27,10:44:27,OK,0,0,
L29C1-1,18,27,10:44:27,OK,0,0,
L29C1-1,18,27,10:44:27,OK,0,0,
L29C1-1,9,27,10:44:27,OK,0,0,
L29C1-1,9,27,10:44:27,OK,0,0,
L29C1-1,10,27,10:44:27,OK,0,0,
L29C1-1,10,27,10:44:27,OK,0,0,
L29C1-1,1,27,10:44:27,OK,0,0,
L29C1-1,1,27,10:44:27,OK,0,0,
L29C1-1,2,27,10:44:27,OK,0,0,
L29C1-1,2,27,10:44:27,OK,0,0,

L29C1-1,28,1,10:44:32,OK,0,0,
L29C1-1,28,1,10:44:32,OK,0,0,
L29C1-1,27,1,10:44:32,OK,0,0,
L29C1-1,27,1,10:44:32,OK,0,0,
L29C1-1,20,1,10:44:32,OK,0,0,
L29C1-1,20,1,10:44:32,OK,0,0,
L29C1-1,19,1,10:44:32,OK,0,0,
L29C1-1,19,1,10:44:32,OK,0,0,
L29C1-1,12,1,10:44:32,OK,0,0,
L29C1-1,12,1,10:44:32,OK,0,0,
L29C1-1,11,1,10:44:32,OK,0,0,
L29C1-1,11,1,10:44:32,OK,0,0,
L29C1-1,4,1,10:44:32,OK,0,0,
L29C1-1,4,1,10:44:32,OK,0,0,
L29C1-1,3,1,10:44:32,OK,0,0,
L29C1-1,3,1,10:44:32,OK,0,0,

L29C1-1,25,3,10:44:37,OK,0,0,
L29C1-1,25,3,10:44:37,OK,0,0,
L29C1-1,26,3,10:44:37,OK,0,0,
L29C1-1,26,3,10:44:37,OK,0,0,
L29C1-1,17,3,10:44:37,OK,0,0,
L29C1-1,17,3,10:44:37,OK,0,0,
L29C1-1,18,3,10:44:37,OK,0,0,
L29C1-1,18,3,10:44:37,OK,0,0,
L29C1-1,9,3,10:44:37,OK,0,0,
L29C1-1,9,3,10:44:37,OK,0,0,
L29C1-1,10,3,10:44:37,OK,0,0,
L29C1-1,10,3,10:44:37,OK,0,0,
L29C1-1,1,3,10:44:37,OK,0,0,
L29C1-1,1,3,10:44:37,NG,1,2,
L29C1-1,2,3,10:44:37,OK,0,0,
L29C1-1,2,3,10:44:37,OK,0,0,

L29C1-1,28,5,10:45:17,OK,0,0,
L29C1-1,28,5,10:45:17,OK,0,0,
L29C1-1,27,5,10:45:17,OK,0,0,
L29C1-1,27,5,10:45:17,OK,0,0,
L29C1-1,20,5,10:45:17,OK,0,0,
L29C1-1,20,5,10:45:17,OK,0,0,
L29C1-1,19,5,10:45:17,OK,0,0,
L29C1-1,19,5,10:45:17,OK,0,0,
L29C1-1,12,5,10:45:17,OK,0,0,
L29C1-1,12,5,10:45:17,OK,0,0,
L29C1-1,11,5,10:45:17,OK,0,0,
L29C1-1,11,5,10:45:17,OK,0,0,
L29C1-1,4,5,10:45:17,OK,0,0,
L29C1-1,4,5,10:45:17,OK,0,0,
L29C1-1,3,5,10:45:17,OK,0,0,
L29C1-1,3,5,10:45:17,OK,0,0,

L29C1-1,25,7,10:45:22,OK,0,0,
L29C1-1,25,7,10:45:22,OK,0,0,
L29C1-1,26,7,10:45:22,OK,0,0,
L29C1-1,26,7,10:45:22,OK,0,0,
L29C1-1,17,7,10:45:22,OK,0,0,
L29C1-1,17,7,10:45:22,OK,0,0,
L29C1-1,18,7,10:45:22,OK,0,0,
L29C1-1,18,7,10:45:22,OK,0,0,
L29C1-1,9,7,10:45:22,OK,0,0,
L29C1-1,9,7,10:45:22,OK,0,0,
L29C1-1,10,7,10:45:22,OK,0,0,
L29C1-1,10,7,10:45:22,OK,0,0,
L29C1-1,1,7,10:45:22,OK,0,0,
L29C1-1,1,7,10:45:22,OK,0,0,
L29C1-1,2,7,10:45:22,OK,0,0,
L29C1-1,2,7,10:45:22,OK,0,0,

L29C1-1,28,9,10:45:31,OK,0,0,
L29C1-1,28,9,10:45:31,OK,0,0,
L29C1-1,27,9,10:45:31,OK,0,0,
L29C1-1,27,9,10:45:31,OK,0,0,
L29C1-1,20,9,10:45:31,OK,0,0,
L29C1-1,20,9,10:45:31,OK,0,0,
L29C1-1,19,9,10:45:31,OK,0,0,
L29C1-1,19,9,10:45:31,OK,0,0,
L29C1-1,12,9,10:45:31,OK,0,0,
L29C1-1,12,9,10:45:31,OK,0,0,
L29C1-1,11,9,10:45:31,OK,0,0,
L29C1-1,11,9,10:45:31,OK,0,0,
L29C1-1,4,9,10:45:31,OK,0,0,
L29C1-1,4,9,10:45:31,OK,0,0,
L29C1-1,3,9,10:45:31,OK,0,0,
L29C1-1,3,9,10:45:31,OK,0,0,

L29C1-1,25,11,10:45:36,OK,0,0,
L29C1-1,25,11,10:45:36,OK,0,0,
L29C1-1,26,11,10:45:36,OK,0,0,
L29C1-1,26,11,10:45:36,OK,0,0,
L29C1-1,17,11,10:45:36,OK,0,0,
L29C1-1,17,11,10:45:36,OK,0,0,
L29C1-1,18,11,10:45:36,OK,0,0,
L29C1-1,18,11,10:45:36,OK,0,0,
L29C1-1,9,11,10:45:36,OK,0,0,
L29C1-1,9,11,10:45:36,OK,0,0,
L29C1-1,10,11,10:45:36,OK,0,0,
L29C1-1,10,11,10:45:36,OK,0,0,
L29C1-1,1,11,10:45:36,OK,0,0,
L29C1-1,1,11,10:45:36,OK,0,0,
L29C1-1,2,11,10:45:36,OK,0,0,
L29C1-1,2,11,10:45:36,OK,0,0,

L29C1-1,28,13,10:45:41,OK,0,0,
L29C1-1,28,13,10:45:41,OK,0,0,
L29C1-1,27,13,10:45:41,OK,0,0,
L29C1-1,27,13,10:45:41,OK,0,0,
L29C1-1,20,13,10:45:41,OK,0,0,
L29C1-1,20,13,10:45:41,OK,0,0,
L29C1-1,19,13,10:45:41,OK,0,0,
L29C1-1,19,13,10:45:41,OK,0,0,
L29C1-1,12,13,10:45:41,OK,0,0,
L29C1-1,12,13,10:45:41,OK,0,0,
L29C1-1,11,13,10:45:41,OK,0,0,
L29C1-1,11,13,10:45:41,OK,0,0,
L29C1-1,4,13,10:45:41,OK,0,0,
L29C1-1,4,13,10:45:41,OK,0,0,
L29C1-1,3,13,10:45:41,OK,0,0,
L29C1-1,3,13,10:45:41,OK,0,0,

L29C1-1,25,15,10:45:46,OK,0,0,
L29C1-1,25,15,10:45:46,OK,0,0,
L29C1-1,26,15,10:45:46,OK,0,0,
L29C1-1,26,15,10:45:46,OK,0,0,
L29C1-1,17,15,10:45:46,OK,0,0,
L29C1-1,17,15,10:45:46,OK,0,0,
L29C1-1,18,15,10:45:46,OK,0,0,
L29C1-1,18,15,10:45:46,OK,0,0,
L29C1-1,9,15,10:45:46,OK,0,0,
L29C1-1,9,15,10:45:46,OK,0,0,
L29C1-1,10,15,10:45:46,OK,0,0,
L29C1-1,10,15,10:45:46,OK,0,0,
L29C1-1,1,15,10:45:46,OK,0,0,
L29C1-1,1,15,10:45:46,OK,0,0,
L29C1-1,2,15,10:45:46,OK,0,0,
L29C1-1,2,15,10:45:46,OK,0,0,

L29C1-1,28,17,10:45:51,OK,0,0,
L29C1-1,28,17,10:45:51,OK,0,0,
L29C1-1,27,17,10:45:51,OK,0,0,
L29C1-1,27,17,10:45:51,OK,0,0,
L29C1-1,20,17,10:45:51,OK,0,0,
L29C1-1,20,17,10:45:51,OK,0,0,
L29C1-1,19,17,10:45:51,OK,0,0,
L29C1-1,19,17,10:45:51,OK,0,0,
L29C1-1,12,17,10:45:51,OK,0,0,
L29C1-1,12,17,10:45:51,OK,0,0,
L29C1-1,11,17,10:45:51,OK,0,0,
L29C1-1,11,17,10:45:51,OK,0,0,
L29C1-1,4,17,10:45:51,OK,0,0,
L29C1-1,4,17,10:45:51,OK,0,0,
L29C1-1,3,17,10:45:51,OK,0,0,
L29C1-1,3,17,10:45:51,OK,0,0,

L29C1-1,25,19,10:45:57,OK,0,0,
L29C1-1,25,19,10:45:57,OK,0,0,
L29C1-1,26,19,10:45:57,OK,0,0,
L29C1-1,26,19,10:45:57,OK,0,0,
L29C1-1,17,19,10:45:57,OK,0,0,
L29C1-1,17,19,10:45:57,OK,0,0,
L29C1-1,18,19,10:45:57,OK,0,0,
L29C1-1,18,19,10:45:57,OK,0,0,
L29C1-1,9,19,10:45:57,OK,0,0,
L29C1-1,9,19,10:45:57,OK,0,0,
L29C1-1,10,19,10:45:57,OK,0,0,
L29C1-1,10,19,10:45:57,OK,0,0,
L29C1-1,1,19,10:45:57,OK,0,0,
L29C1-1,1,19,10:45:57,OK,0,0,
L29C1-1,2,19,10:45:57,OK,0,0,
L29C1-1,2,19,10:45:57,OK,0,0,

L29C1-1,25,19,10:46:10,OK,0,0,
L29C1-1,25,19,10:46:10,OK,0,0,
L29C1-1,26,19,10:46:10,OK,0,0,
L29C1-1,26,19,10:46:10,OK,0,0,
L29C1-1,17,19,10:46:10,OK,0,0,
L29C1-1,17,19,10:46:10,OK,0,0,
L29C1-1,18,19,10:46:10,OK,0,0,
L29C1-1,18,19,10:46:10,OK,0,0,
L29C1-1,9,19,10:46:10,OK,0,0,
L29C1-1,9,19,10:46:10,OK,0,0,
L29C1-1,10,19,10:46:10,OK,0,0,
L29C1-1,10,19,10:46:10,OK,0,0,
L29C1-1,1,19,10:46:10,OK,0,0,
L29C1-1,1,19,10:46:10,OK,0,0,
L29C1-1,2,19,10:46:10,OK,0,0,
L29C1-1,2,19,10:46:10,NG,1,3,

L29C1-1,28,1,10:49:07,OK,0,0,
L29C1-1,28,1,10:49:07,OK,0,0,
L29C1-1,27,1,10:49:07,OK,0,0,
L29C1-1,27,1,10:49:07,OK,0,0,
L29C1-1,20,1,10:49:07,OK,0,0,
L29C1-1,20,1,10:49:07,OK,0,0,
L29C1-1,19,1,10:49:07,OK,0,0,
L29C1-1,19,1,10:49:07,OK,0,0,
L29C1-1,12,1,10:49:07,OK,0,0,
L29C1-1,12,1,10:49:07,OK,0,0,
L29C1-1,11,1,10:49:07,OK,0,0,
L29C1-1,11,1,10:49:07,OK,0,0,
L29C1-1,4,1,10:49:07,OK,0,0,
L29C1-1,4,1,10:49:07,OK,0,0,
L29C1-1,3,1,10:49:07,OK,0,0,
L29C1-1,3,1,10:49:07,OK,0,0,

L29C1-1,25,3,10:49:13,OK,0,0,
L29C1-1,25,3,10:49:13,OK,0,0,
L29C1-1,26,3,10:49:13,OK,0,0,
L29C1-1,26,3,10:49:13,OK,0,0,
L29C1-1,17,3,10:49:13,OK,0,0,
L29C1-1,17,3,10:49:13,OK,0,0,
L29C1-1,18,3,10:49:13,OK,0,0,
L29C1-1,18,3,10:49:13,OK,0,0,
L29C1-1,9,3,10:49:13,OK,0,0,
L29C1-1,9,3,10:49:13,OK,0,0,
L29C1-1,10,3,10:49:13,OK,0,0,
L29C1-1,10,3,10:49:13,OK,0,0,
L29C1-1,1,3,10:49:13,OK,0,0,
L29C1-1,1,3,10:49:13,OK,0,0,
L29C1-1,2,3,10:49:13,OK,0,0,
L29C1-1,2,3,10:49:13,OK,0,0,

L29C1-1,28,5,10:49:18,OK,0,0,
L29C1-1,28,5,10:49:18,OK,0,0,
L29C1-1,27,5,10:49:18,OK,0,0,
L29C1-1,27,5,10:49:18,OK,0,0,
L29C1-1,20,5,10:49:18,OK,0,0,
L29C1-1,20,5,10:49:18,OK,0,0,
L29C1-1,19,5,10:49:18,OK,0,0,
L29C1-1,19,5,10:49:18,OK,0,0,
L29C1-1,12,5,10:49:18,OK,0,0,
L29C1-1,12,5,10:49:18,OK,0,0,
L29C1-1,11,5,10:49:18,OK,0,0,
L29C1-1,11,5,10:49:18,OK,0,0,
L29C1-1,4,5,10:49:18,OK,0,0,
L29C1-1,4,5,10:49:18,OK,0,0,
L29C1-1,3,5,10:49:18,OK,0,0,
L29C1-1,3,5,10:49:18,OK,0,0,

L29C1-1,25,7,10:49:24,OK,0,0,
L29C1-1,25,7,10:49:24,OK,0,0,
L29C1-1,26,7,10:49:24,OK,0,0,
L29C1-1,26,7,10:49:24,OK,0,0,
L29C1-1,17,7,10:49:24,OK,0,0,
L29C1-1,17,7,10:49:24,OK,0,0,
L29C1-1,18,7,10:49:24,OK,0,0,
L29C1-1,18,7,10:49:24,OK,0,0,
L29C1-1,9,7,10:49:24,OK,0,0,
L29C1-1,9,7,10:49:24,OK,0,0,
L29C1-1,10,7,10:49:24,OK,0,0,
L29C1-1,10,7,10:49:24,OK,0,0,
L29C1-1,1,7,10:49:24,OK,0,0,
L29C1-1,1,7,10:49:24,OK,0,0,
L29C1-1,2,7,10:49:24,OK,0,0,
L29C1-1,2,7,10:49:24,OK,0,0,

L29C1-1,28,9,10:49:30,OK,0,0,
L29C1-1,28,9,10:49:30,OK,0,0,
L29C1-1,27,9,10:49:30,OK,0,0,
L29C1-1,27,9,10:49:30,OK,0,0,
L29C1-1,20,9,10:49:30,OK,0,0,
L29C1-1,20,9,10:49:30,OK,0,0,
L29C1-1,19,9,10:49:30,OK,0,0,
L29C1-1,19,9,10:49:30,OK,0,0,
L29C1-1,12,9,10:49:30,OK,0,0,
L29C1-1,12,9,10:49:30,OK,0,0,
L29C1-1,11,9,10:49:30,OK,0,0,
L29C1-1,11,9,10:49:30,OK,0,0,
L29C1-1,4,9,10:49:30,OK,0,0,
L29C1-1,4,9,10:49:30,OK,0,0,
L29C1-1,3,9,10:49:30,OK,0,0,
L29C1-1,3,9,10:49:30,OK,0,0,

L29C1-1,25,11,10:49:35,OK,0,0,
L29C1-1,25,11,10:49:35,OK,0,0,
L29C1-1,26,11,10:49:35,OK,0,0,
L29C1-1,26,11,10:49:35,OK,0,0,
L29C1-1,17,11,10:49:35,OK,0,0,
L29C1-1,17,11,10:49:35,OK,0,0,
L29C1-1,18,11,10:49:35,OK,0,0,
L29C1-1,18,11,10:49:35,OK,0,0,
L29C1-1,9,11,10:49:35,OK,0,0,
L29C1-1,9,11,10:49:35,OK,0,0,
L29C1-1,10,11,10:49:35,OK,0,0,
L29C1-1,10,11,10:49:35,OK,0,0,
L29C1-1,1,11,10:49:35,OK,0,0,
L29C1-1,1,11,10:49:35,OK,0,0,
L29C1-1,2,11,10:49:35,OK,0,0,
L29C1-1,2,11,10:49:35,OK,0,0,

L29C1-1,28,13,10:49:41,OK,0,0,
L29C1-1,28,13,10:49:41,OK,0,0,
L29C1-1,27,13,10:49:41,OK,0,0,
L29C1-1,27,13,10:49:41,OK,0,0,
L29C1-1,20,13,10:49:41,OK,0,0,
L29C1-1,20,13,10:49:41,OK,0,0,
L29C1-1,19,13,10:49:41,OK,0,0,
L29C1-1,19,13,10:49:41,OK,0,0,
L29C1-1,12,13,10:49:41,OK,0,0,
L29C1-1,12,13,10:49:41,OK,0,0,
L29C1-1,11,13,10:49:41,OK,0,0,
L29C1-1,11,13,10:49:41,OK,0,0,
L29C1-1,4,13,10:49:41,OK,0,0,
L29C1-1,4,13,10:49:41,OK,0,0,
L29C1-1,3,13,10:49:41,OK,0,0,
L29C1-1,3,13,10:49:41,OK,0,0,

L29C1-1,25,15,10:49:47,OK,0,0,
L29C1-1,25,15,10:49:47,OK,0,0,
L29C1-1,26,15,10:49:47,NG,1,3,
L29C1-1,26,15,10:49:47,OK,0,0,
L29C1-1,17,15,10:49:47,OK,0,0,
L29C1-1,17,15,10:49:47,OK,0,0,
L29C1-1,18,15,10:49:47,OK,0,0,
L29C1-1,18,15,10:49:47,OK,0,0,
L29C1-1,9,15,10:49:47,OK,0,0,
L29C1-1,9,15,10:49:47,OK,0,0,
L29C1-1,10,15,10:49:47,OK,0,0,
L29C1-1,10,15,10:49:47,OK,0,0,
L29C1-1,1,15,10:49:47,OK,0,0,
L29C1-1,1,15,10:49:47,OK,0,0,
L29C1-1,2,15,10:49:47,OK,0,0,
L29C1-1,2,15,10:49:47,OK,0,0,

L29C1-1,28,17,10:49:52,OK,0,0,
L29C1-1,28,17,10:49:52,OK,0,0,
L29C1-1,27,17,10:49:52,OK,0,0,
L29C1-1,27,17,10:49:52,OK,0,0,
L29C1-1,20,17,10:49:52,OK,0,0,
L29C1-1,20,17,10:49:52,OK,0,0,
L29C1-1,19,17,10:49:52,OK,0,0,
L29C1-1,19,17,10:49:52,OK,0,0,
L29C1-1,12,17,10:49:52,OK,0,0,
L29C1-1,12,17,10:49:52,OK,0,0,
L29C1-1,11,17,10:49:52,OK,0,0,
L29C1-1,11,17,10:49:52,OK,0,0,
L29C1-1,4,17,10:49:52,OK,0,0,
L29C1-1,4,17,10:49:52,OK,0,0,
L29C1-1,3,17,10:49:52,OK,0,0,
L29C1-1,3,17,10:49:52,OK,0,0,

L29C1-1,25,19,10:50:48,OK,0,0,
L29C1-1,25,19,10:50:48,OK,0,0,
L29C1-1,26,19,10:50:48,OK,0,0,
L29C1-1,26,19,10:50:48,OK,0,0,
L29C1-1,17,19,10:50:48,OK,0,0,
L29C1-1,17,19,10:50:48,OK,0,0,
L29C1-1,18,19,10:50:48,OK,0,0,
L29C1-1,18,19,10:50:48,OK,0,0,
L29C1-1,9,19,10:50:48,OK,0,0,
L29C1-1,9,19,10:50:48,OK,0,0,
L29C1-1,10,19,10:50:48,OK,0,0,
L29C1-1,10,19,10:50:48,OK,0,0,
L29C1-1,1,19,10:50:48,OK,0,0,
L29C1-1,1,19,10:50:48,OK,0,0,
L29C1-1,2,19,10:50:48,OK,0,0,
L29C1-1,2,19,10:50:48,OK,0,0,

L29C1-1,28,21,10:51:01,OK,0,0,
L29C1-1,28,21,10:51:01,OK,0,0,
L29C1-1,27,21,10:51:01,OK,0,0,
L29C1-1,27,21,10:51:01,OK,0,0,
L29C1-1,20,21,10:51:01,OK,0,0,
L29C1-1,20,21,10:51:01,OK,0,0,
L29C1-1,19,21,10:51:01,OK,0,0,
L29C1-1,19,21,10:51:01,OK,0,0,
L29C1-1,12,21,10:51:01,OK,0,0,
L29C1-1,12,21,10:51:01,OK,0,0,
L29C1-1,11,21,10:51:01,OK,0,0,
L29C1-1,11,21,10:51:01,OK,0,0,
L29C1-1,4,21,10:51:01,OK,0,0,
L29C1-1,4,21,10:51:01,OK,0,0,
L29C1-1,3,21,10:51:01,OK,0,0,
L29C1-1,3,21,10:51:01,OK,0,0,

L29C1-1,25,23,10:51:07,OK,0,0,
L29C1-1,25,23,10:51:07,OK,0,0,
L29C1-1,26,23,10:51:07,OK,0,0,
L29C1-1,26,23,10:51:07,OK,0,0,
L29C1-1,17,23,10:51:07,OK,0,0,
L29C1-1,17,23,10:51:07,OK,0,0,
L29C1-1,18,23,10:51:07,OK,0,0,
L29C1-1,18,23,10:51:07,OK,0,0,
L29C1-1,9,23,10:51:07,OK,0,0,
L29C1-1,9,23,10:51:07,OK,0,0,
L29C1-1,10,23,10:51:07,OK,0,0,
L29C1-1,10,23,10:51:07,OK,0,0,
L29C1-1,1,23,10:51:07,OK,0,0,
L29C1-1,1,23,10:51:07,OK,0,0,
L29C1-1,2,23,10:51:07,OK,0,0,
L29C1-1,2,23,10:51:07,OK,0,0,

L29C1-1,28,25,10:51:12,OK,0,0,
L29C1-1,28,25,10:51:12,OK,0,0,
L29C1-1,27,25,10:51:12,OK,0,0,
L29C1-1,27,25,10:51:12,OK,0,0,
L29C1-1,20,25,10:51:12,OK,0,0,
L29C1-1,20,25,10:51:12,OK,0,0,
L29C1-1,19,25,10:51:12,OK,0,0,
L29C1-1,19,25,10:51:12,OK,0,0,
L29C1-1,12,25,10:51:12,OK,0,0,
L29C1-1,12,25,10:51:12,OK,0,0,
L29C1-1,11,25,10:51:12,OK,0,0,
L29C1-1,11,25,10:51:12,OK,0,0,
L29C1-1,4,25,10:51:12,OK,0,0,
L29C1-1,4,25,10:51:12,OK,0,0,
L29C1-1,3,25,10:51:12,OK,0,0,
L29C1-1,3,25,10:51:12,OK,0,0,

L29C1-1,25,27,10:51:18,OK,0,0,
L29C1-1,25,27,10:51:18,OK,0,0,
L29C1-1,26,27,10:51:18,OK,0,0,
L29C1-1,26,27,10:51:18,OK,0,0,
L29C1-1,17,27,10:51:18,OK,0,0,
L29C1-1,17,27,10:51:18,OK,0,0,
L29C1-1,18,27,10:51:18,OK,0,0,
L29C1-1,18,27,10:51:18,OK,0,0,
L29C1-1,9,27,10:51:18,OK,0,0,
L29C1-1,9,27,10:51:18,OK,0,0,
L29C1-1,10,27,10:51:18,NG,1,3,
L29C1-1,10,27,10:51:18,OK,0,0,
L29C1-1,1,27,10:51:18,OK,0,0,
L29C1-1,1,27,10:51:18,OK,0,0,
L29C1-1,2,27,10:51:18,OK,0,0,
L29C1-1,2,27,10:51:18,OK,0,0,

L29C1-1,28,1,10:51:23,OK,0,0,
L29C1-1,28,1,10:51:23,OK,0,0,
L29C1-1,27,1,10:51:23,OK,0,0,
L29C1-1,27,1,10:51:23,OK,0,0,
L29C1-1,20,1,10:51:23,OK,0,0,
L29C1-1,20,1,10:51:23,OK,0,0,
L29C1-1,19,1,10:51:23,OK,0,0,
L29C1-1,19,1,10:51:23,OK,0,0,
L29C1-1,12,1,10:51:23,OK,0,0,
L29C1-1,12,1,10:51:23,OK,0,0,
L29C1-1,11,1,10:51:23,OK,0,0,
